File,Confidence,X1,Y1,X2,Y2,X3,Y3,X4,Y4
OBJ00607,0.602956,162.22986618539971,39.66867755073626,143.82554570325578,35.421076150166485,151.93311939075505,0.29198318552966995,170.33743987289876,4.539584586099412
OBJ00607,0.600535,286.79989931458516,329.599508465554,289.90025045262723,320.29951319174506,306.4006451134686,325.80027054255567,303.3002939754265,335.1002658163645
OBJ00607,0.600149,739.0003199999996,46.999961599999324,723.9997439999985,46.999961599999324,723.9997439999994,24.0,739.0003199999996,24.0
OBJ00607,0.598575,723.9997440000003,103.99948800000064,732.0002559999997,103.999487999997,732.0002559999997,122.99980799999659,723.9997440000003,122.99980800000023
OBJ00607,0.596349,355.9997440000003,295.00006399999995,355.9997440000003,288.0,371.0003199999996,288.0,371.0003199999996,295.00006399999995
OBJ00607,0.596059,691.9997440000003,280.0005119999994,696.9999359999965,280.0005119999994,696.9999359999965,295.0000639999963,691.9997440000003,295.0000639999963
OBJ00607,0.58669,4.0,483.99974399999996,22.000025599999695,483.99974399999985,22.000025599999695,519.9994879999997,4.0,519.9994879999999
OBJ00607,0.573827,106.45275886792106,464.4293556176675,96.92746168608237,493.45998290907613,-3.6926290513758033,460.44532369702785,5.832668130461045,431.4146964056205
OBJ00607,0.564295,-6.600148496321772,255.79994456020057,1.5001055245244856,231.50011146392205,39.90010642076432,244.3006010980634,31.799852399918464,268.6004341943407
OBJ00607,0.560473,327.999487999997,359.00006399999995,327.9994880000006,352.0,346.99980800000026,352.0,346.99980800000026,359.00006399999995
OBJ00607,0.559493,67.00001279999984,103.99948799999996,67.00001280000006,135.00006399999992,28.00005119999996,135.00006400000004,28.00005119999996,103.99948799999996
OBJ00607,0.557783,440.0005119999994,337.99987200000015,440.0005119999994,332.0002559999997,455.9994880000006,332.0002559999997,455.9994880000006,337.99987200000015
OBJ00607,0.557074,182.13832603332233,227.65651766681918,195.10270178663245,195.24225919092578,233.89627205883977,210.75809837618377,220.93189630552882,243.17235685207686
OBJ00607,0.553272,51.99994880000061,641.9998719999992,51.99994880000061,627.9997439999994,67.00001279999961,627.9997440000003,67.00001279999961,641.9998719999983
OBJ00607,0.549786,98.30074379073025,480.90159101986035,100.53948546625168,465.2212241204029,126.71989093647807,468.9590935965475,124.4811492609597,484.63946049600906
OBJ00607,0.549688,560.5297091764646,383.8820592941221,551.8237816470594,381.7055774117688,556.6471830588167,362.4119717647056,565.3531105882356,364.58845364706235
OBJ00607,0.544177,93.99992319999892,173.00008959999937,98.80002559999868,163.3998847999995,117.2004863999986,172.60011519999813,112.40038399999847,182.2003199999987
OBJ00607,0.540504,600.1858048849758,222.63768761845242,589.0624648674361,218.28511937063806,600.7622698673235,188.38532188486408,611.8856098848623,192.7378901326781
OBJ00607,0.540208,574.6472481589165,266.41154569092424,576.8235732524078,257.7056881420723,604.3528609966727,264.58756960953417,602.176535903178,273.29342715838527
OBJ00607,0.539914,728.0005120000001,4.0,743.0000639999998,4.0,743.0000639999998,22.00002560000015,728.0005119999998,22.00002560000015
OBJ00607,0.537003,279.5877784046334,212.72278059245798,292.82124956865476,170.68512612377302,369.1294103322366,194.70696696640607,355.89593916821497,236.74462143508913
OBJ00607,0.535955,307.9997440000003,332.0002559999997,314.99980800000026,332.0002559999997,314.99980800000026,339.0003199999996,307.9997440000003,339.0003199999996
OBJ00607,0.535475,67.58818529449917,330.64682138164954,69.00022815636275,324.9992282452574,83.35318615907744,328.5878351800924,81.94114329721172,334.2354283164858
OBJ00607,0.52896,730.9998080000039,225.99987200000015,723.9997440000003,225.99987200000015,723.9997440000003,204.0002559999997,730.9998080000039,204.0002559999997
OBJ00607,0.528621,59.52442530712801,138.54581756625245,61.57838817055175,131.87001758160693,79.42717338025041,137.3616054156149,77.37321051682667,144.03740540026038
OBJ00607,0.521783,279.0000639999963,622.9995519999969,272.0,622.9995520000042,272.0,579.9997440000003,279.0000639999963,579.9997440000003
OBJ00607,0.520403,24.744484762772238,524.5866894828971,12.983678277900175,521.8195492412874,19.580103685869403,493.7836435981866,31.34091017074065,496.5507838397997
OBJ00607,0.517393,234.54657476429782,370.3314988852935,237.15334619500732,360.77037034992577,255.17673308334813,365.68431433167393,252.5699616526411,375.245442867046
OBJ00607,0.516511,11.000012800000075,311.00006400000007,4.0,311.00006400000007,4.0,291.99974399999996,11.000012799999961,291.99974399999996
OBJ00607,0.504951,512.0,264.9999360000037,512.0,256.0,529.9998719999928,256.0,529.9998720000001,264.9999360000037
OBJ00607,0.493757,444.0002559999997,391.9994880000006,451.00031999999595,391.9994880000006,451.0003200000032,410.00038400000676,444.0002559999997,410.0003839999995
OBJ00607,0.49108,220.00025600000333,542.9995520000006,220.0002559999997,540.0002559999997,236.0002559999997,540.0002559999997,236.0002559999997,542.9995520000006
OBJ00607,0.489488,172.00025599999992,19.00001279999996,172.00025600000004,4.0,190.999552,4.0,190.999552,19.00001279999996
OBJ00607,0.485209,72.0,638.0001280000017,72.0,632.0005120000012,86.99996160000114,632.0005120000012,86.99996159999932,638.0001279999999
OBJ00607,0.479543,204.0002559999997,538.9998080000003,204.0002559999997,528.0,218.99980800000026,528.0,218.99980800000026,538.9998080000003
OBJ00607,0.479367,643.9997440000003,120.000512000003,647.0000639999998,120.00051199999936,647.0000639999998,138.0003839999995,643.9997440000003,138.0003839999995
OBJ00607,0.47893,659.9997440000003,51.9999487999997,673.0004479999994,51.9999487999997,673.0004479999994,72.0,659.9997440000003,72.0
OBJ00607,0.458194,13.575778331677402,216.11365362293134,18.23167330411939,192.84466286403818,43.423492148180074,197.88529672384175,38.767597175737286,221.1542874827348
OBJ00607,0.4556,211.9997440000003,483.9997440000003,222.99955199999692,483.99974399999667,222.99955200000056,526.0001279999999,211.99974399999667,526.0001279999999
OBJ00607,0.442162,652.0002560000001,8.0,654.9995520000001,8.0,654.9995520000001,25.999974400000305,652.0002560000001,25.99997439999985
OBJ00607,0.43523,659.9997440000076,396.999680000004,663.0000639999962,396.999680000004,663.0000640000108,412.0002559999997,659.9997440000003,412.0002559999997
OBJ00607,0.433544,233.29965670055188,434.0997857207004,213.19987610572787,427.399401460425,221.00011008251184,404.00029695664466,241.09989067734242,410.70068121692225
OBJ00607,0.430776,728.0005119999994,80.0,730.9998080000003,80.0,730.9998080000003,97.99997440000075,728.0005119999994,97.99997440000075
OBJ00607,0.430721,442.0003839999995,412.0002559999997,432.0,412.0002559999997,432.0,400.0,442.0003839999995,400.0
OBJ00607,0.429486,304.0,440.0005119999994,327.0000639999963,440.0005119999994,327.0000640000036,465.0004480000031,304.0,465.0004480000031
OBJ00607,0.427878,672.0,46.00002560000015,668.0002559999997,46.00002559999924,668.0002559999997,28.00005119999939,672.0,28.0000512000003
OBJ00607,0.425978,529.6929491835294,327.5379714990222,517.9612826365916,325.19187844493507,521.7685525233867,306.15357956401596,533.5002190703224,308.49967261809536
OBJ00607,0.424398,101.78539288940877,366.1717385372373,96.6993795707313,382.064472335042,52.505003054285154,367.9213305425038,57.591016372965385,352.0285967447018
OBJ00607,0.421667,216.00051199999936,439.00006399999995,216.00051199999936,432.0,231.00006399999992,432.0,231.00006399999992,439.00006399999995
OBJ00607,0.417916,10.383568885227431,103.64386902566247,1.616432377248266,100.35617880775172,5.643843004866074,89.61646295689167,14.410979512845238,92.90415317480242
OBJ00607,0.417067,364.0002559999997,357.9996160000005,364.0002559999997,348.0002559999997,376.99993600000005,348.00025599999606,376.9999359999964,357.9996160000005
OBJ00607,0.410705,71.42274687481083,314.2988294248073,74.18516881828559,308.08302643934974,88.56681563853857,314.47450584313924,85.80439369506381,320.6903088285969
OBJ00607,0.408438,386.6468226955883,270.41115946975464,388.8235136267368,261.7051386430828,404.35334170583536,265.5879269587894,402.1766507746877,274.2939477854578
OBJ00607,0.407196,152.00051199999933,634.9998080000003,152.00051199999933,627.9997440000003,167.99948800000064,627.9997440000003,167.99948800000064,634.9998080000003
OBJ00607,0.405274,113.44852163966797,442.29261670932385,110.70232328408711,451.21632043672355,75.005795907281,440.23100001633054,77.75199426286517,431.30729628893187
OBJ00607,0.402824,307.9997440000003,428.0002559999997,307.9997440000003,419.9997440000003,330.0003839999995,419.9997440000003,330.00038400000676,428.0002559999997
OBJ00607,0.40273,723.9997440000003,204.0002559999997,730.9998080000039,204.0002559999997,730.9998080000039,227.00032000000323,723.9997440000003,227.00032000000323
OBJ00607,0.401287,536.0005119999994,355.9997440000003,536.0005119999994,364.9996799999968,512.0,364.99968000000405,512.0,355.9997440000003
OBJ00607,0.401191,672.0,199.9994879999934,675.9997440000003,199.99948800000067,675.9997440000003,218.9998080000039,672.0,218.99980799999662
OBJ00607,0.399962,332.0002559999997,435.00031999999595,332.0002559999997,428.0002559999997,350.00012799999985,428.0002559999997,350.00012799999985,435.0003200000032
OBJ00607,0.395725,656.0,167.99948800000067,670.9995520000006,167.99948800000067,670.9995520000006,186.00038399999954,656.0,186.00038399999954
OBJ00607,0.388913,108.00025599999998,9.999994880000015,108.00025599999998,4.0,126.999552,4.0,126.999552,9.999994880000015
OBJ00607,0.378758,268.0002559999997,627.9997440000002,268.0002559999997,632.0005119999994,252.0002559999997,632.0005119999994,252.0002559999997,627.9997440000002
OBJ00607,0.37664,62.005151949965565,281.610219477578,66.49779384742814,268.6946646767436,126.26630848848716,289.48498589532676,121.77366659102513,302.4005406961595
OBJ00607,0.373705,659.0003199999996,51.000012799999624,652.0002560000006,51.00001280000053,652.0002559999997,32.0,659.0003199999996,32.0
OBJ00607,0.358144,664.0005119999998,8.0,666.9998079999998,8.0,666.9998080000003,22.99996160000023,664.0005120000003,22.99996160000023
OBJ00607,0.35596,80.0,398.99955199999965,80.0,391.9994879999997,89.99997439999893,391.9994879999988,89.99997440000075,398.99955200000056
OBJ00607,0.353377,659.9997440000002,339.9997440000003,663.0000639999962,339.9997440000003,663.0000639999962,357.0001919999961,659.9997440000002,357.0001920000034
OBJ00607,0.351436,98.92662665634073,204.57743226449736,101.43141890722943,196.22869468013386,124.73407056083752,203.21996739619664,122.22927830994882,211.56870498056014
OBJ00607,0.349423,4.0,211.99974399999996,11.000012799999961,211.99974399999996,11.000012799999961,218.99980799999992,4.0,218.99980799999997
OBJ00607,0.348849,284.0002559999997,332.0002559999997,302.99955200000056,332.0002559999997,302.99955200000056,352.0,284.0002559999997,352.0
OBJ00607,0.337697,62.499870733002865,161.50037504713026,65.09971252357657,153.7003171937305,81.8999316502646,159.30000793927192,79.3000898596913,167.10006579267184
OBJ00607,0.335907,659.9997440000003,192.0,664.000512000003,192.0,664.0005119999994,206.9995520000042,659.9997440000003,206.99955199999692
OBJ00607,0.33268,730.9998080000003,174.00012799999985,723.9997440000003,174.00012799999985,723.9997440000003,156.0002559999997,730.9998080000003,156.0002559999997
OBJ00607,0.331443,61.235196457422816,273.0586229622737,66.47068686166766,252.11751909510681,111.88268509952975,263.4709836746249,106.64719469528507,284.4120875417912
OBJ00607,0.331244,675.9997440000003,161.00044800000308,679.0000639999998,161.00044799999944,679.0000639999998,172.9996800000004,675.9997440000003,172.9996800000004
OBJ00607,0.321037,221.11804579651863,249.52782392849508,218.88336952365194,258.46881786558583,174.41205949292848,247.3538364610295,176.64673576579514,238.41284252393876
OBJ00607,0.312505,217.26873207832898,162.2342676568502,244.3447419601104,164.16713670633814,241.79293882971302,199.91329695097923,214.7169289479334,197.9804279014914
OBJ00607,0.310159,88.0,129.00044800000035,88.0,120.00051199999982,102.00002560000016,120.00051199999982,102.00002560000016,129.0004479999999
OBJ00607,0.307821,586.8463230846398,221.2309706676827,581.0766587498505,217.38518416739402,586.3071174175353,209.5381570827426,592.0767817523238,213.383943583038
OBJ00607,0.306653,351.6004352000003,235.79996159999996,331.1998976000004,225.59969279999956,346.6000384000004,194.7994112,367.00057600000025,204.9996799999995
OBJ00607,0.304897,364.0002559999997,362.9998080000039,364.0002559999997,352.0,376.0005119999994,352.0,376.0005119999994,362.9998079999966
OBJ00607,0.301576,92.99998720000039,522.0003839999995,92.99998720000039,515.9997440000003,108.00025599999967,515.9997440000003,108.00025599999967,522.0003839999995
OBJ00607,0.298768,32.0,407.00006399999995,32.0,400.0,43.00001280000053,400.0,43.000012799999624,407.00006399999995
OBJ00607,0.298511,312.0005119999994,179.0003199999996,312.0005119999994,172.0002559999997,327.00006399999995,172.0002559999997,327.00006399999995,179.0003199999996
OBJ00607,0.291827,120.00051199999936,414.99955199999874,120.00051199999936,408.0005119999994,140.9996799999986,408.0005119999994,140.9996800000004,414.99955200000056
OBJ00607,0.290175,80.0,170.00038399999997,80.0,163.99974399999985,99.00001280000006,163.99974399999985,99.00001280000052,170.00038400000042
OBJ00607,0.288938,520.9999360000002,160.0,520.9999360000002,167.00006399999992,499.9997440000003,167.00006399999992,499.9997440000003,160.0
OBJ00607,0.288392,659.9997440000003,28.0000512000003,670.9995519999997,28.00005119999939,670.9995520000006,46.99996160000023,659.9997440000003,46.99996160000023
OBJ00607,0.285316,296.23253026054726,216.84982582147882,302.11357737229224,187.42651327367628,343.0739766515853,195.61356010893803,337.1929295398404,225.0368726567403
OBJ00607,0.282421,199.99948800000067,542.9995520000006,199.99948800000067,531.9997440000003,222.99955200000056,531.9997440000003,222.99955199999692,542.9995519999969
OBJ00607,0.28084,120.00051199999936,389.9996159999987,120.00051199999936,380.0002559999997,135.00006399999992,380.0002559999997,135.00006399999992,389.9996159999987
OBJ00607,0.280715,128.0,414.99955200000056,128.0,376.99993600000005,174.99955200000056,376.99993600000005,174.99955200000056,414.9995519999969
OBJ00607,0.274889,643.9997440000003,76.0000512000003,654.9995520000006,76.0000512000003,654.9995520000006,97.99997440000075,643.9997440000003,97.99997440000075
OBJ00607,0.271909,184.00051199999933,279.00006399999995,184.00051199999933,272.0,202.0003839999995,272.0,202.00038400000133,279.00006399999995
OBJ00607,0.270844,659.9997440000003,421.0001920000034,663.0000640000108,421.0001920000034,663.0000639999962,439.0000639999963,659.9997440000003,439.0000639999963
OBJ00607,0.270758,344.0005119999994,519.9994880000006,353.0004480000031,519.9994880000006,353.0004479999958,535.0000639999962,344.0005119999994,535.0000639999962
OBJ00607,0.270696,284.0002559999997,462.9995519999969,284.0002559999997,451.9997440000003,304.0,451.9997440000003,304.0,462.9995519999969
OBJ00607,0.262318,541.1670423426516,165.80797671668864,536.1470220170522,180.1513115615689,496.725735106762,166.354264801445,501.7457554323614,152.01092995656478
OBJ00607,0.259076,588.0002559999997,428.0002559999997,615.0000640000108,428.0002559999997,615.0000639999962,456.9999360000037,588.0002559999997,456.9999360000037
